事業所において原材料を持ち上げる作業を繰り返していたところ、腰部に過度の負担がかかる業務により、腰椎骨折を引き起こした被災者は、事業所にて原材料（約10kg）を毎日十数回程度、床から腰の高さまで持ち上げる作業を行っていたところ、急に吐き気を催し、そのまま嘔吐すると共に、急激な腰部の痛みに襲われ立ち上がることができなくなり、腰部に負担がかかり続けたことによる「疲労骨折（腰椎骨折）」と診断された。,0,1,0,0
交通警備員である被災者は、意識不明の状態で仰向けに倒れているところを発見された被災者は交通警備員として、道路補修工事現場に配置され、交通誘導業務を行っていた。その際、被災者は、会社の警備員の制服（上下）を着用し、保護帽を被り、交通誘導中も適宜ペットボトルにより水分補給を行っていた。午後になり交通誘導が不要になったため、被災者は、現場内の跨線橋の桁の日陰で休憩をとるように指示された。休憩の指示がなされてからほどなく、当該補修工事とは関係のない測量会社の社員が、被災者が休憩をとっていた跨線橋の桁の日陰から当該補修工事場所までの通り道で、仰向けになり、嘔吐し、鼻血を出し、意識不明の状態になっていた被災者を発見した。,1,0,0,0
真夏の木造家屋建築工事現場にて、作業に従事していたところ、休憩中にふらつき、ろれつが回らなくなり、痙攣し始めた被災者は、朝方より木造家屋建築工事現場で家屋の基礎の型枠材の加工、組み立て作業に従事していた。休憩は、1時間に1回（50分労働の後、10分の休憩）、昼休憩は12時から13時まで、午後も1時間に1回の休憩をとっていた。夕方の休憩時、被災者がふらふらし始めたので、頭に水をかけて冷やした。しかし、その後ろれつが回らなくなり、痙攣を起こしたので、空のポリタンクを枕にして寝かせた。それでも回復する兆しがなかったので、救急車の出動を要請したが、搬送された後「熱射病による多臓器不全」により死亡した。,1,0,0,0
焼成室内にて、パンの焼き具合等の監視業務に就いていた被災者は、トンネルオーブンの出口付近で倒れた状態で発見された災害発生当日、被災者は昼前より、昼食及び適宜休憩をとりながらパン製造工程ラインの監視業務に就いていたが、夜分、焼成室におけるトンネルオーブン出口付近で、トンネルオーブン側に頭を向けて仰向けに倒れているところを、焼成室に隣接する仕上げ室の労働者により発見された。直ちに救急車が要請され、到着までの間、身体が熱く意識がなかった被災者の身体を氷水で冷やすなどの応急措置が施されたが、翌朝、熱中症により搬送先の病院で死亡した。,1,0,0,0
配管の詰まりを解消するため被災者が「血汁受タンク」に入ったところ、有害ガスを吸引し、タンク内部に倒れこんだ被災者は同僚作業員と、魚粉や魚油を製造するプラントにて、原料となる魚滓の血汁が流れ込む「血汁受タンク（以下、タンク）」へ接続している配管が詰まり、血汁が流れ出ず、「スクリューコンベヤ」のパッキン部分から血汁が漏れ出ていることを確認した。そこで、配管の詰まりを除去するため、被災者はタンクの上部点検口からタンクに入り、頭部をタンクの外に出し、同僚作業員はタンクの上部でホースを持っていた。次いで、被災者は、タンクに接続している配管に、タンクの中から水を流そうとタンクの内部に頭部を入れたところ、直ぐに被災者は頭部をタンクの外に出し、被災者の身体はタンクの中に沈み込んだ。ホースをもっていた同僚作業員は、直ちにタンクの点検口に入り、頭部をタンクの外に出したまま、タンク内部に前屈みで倒れていた被災者の作業着の襟を掴むとともに助けを求め、駆け付けた清掃作業員とともに、被災者をタンクの外部に救出した。被災者は救急搬送され、搬送先病院にて「急性ガス中毒（硫化水素中毒疑い）」と診断された。,0,1,0,0
排泥弁室内に持ち込まれた練炭により、被災者は、意識障害等の体調不良を訴え、救急搬送先の病院で一酸化炭素中毒と診断された災害発生前日、被災者は、農業用水路管の排泥弁室内に打設されたコンクリートが凍結しないように、養生用の練炭を排泥弁室内に持ち込んだ。被災者は、練炭に着火し、燃焼させた後屋外に戻り、マンホールに蓋をして排泥弁室内を密閉した。翌日、被災者は排泥弁室内に置いた練炭の状況を確認するため、同室内に入った。次いで同僚作業員が入室したところ、排泥弁室内のダグタイル鋳鉄管にもたれ掛るようにぐったりとしている被災者を発見した。発見者は、救援のため駆け付けた別の作業員とともに、被災者を救出した。被災者は意識が朦朧としていたため直ちに救急車を要請し、搬送先の病院にて一酸化炭素中毒と診断された。,0,1,1,0
家庭用漂白用洗剤の原液を撒いたところ、先に撒かれていた酸性洗剤と混合し、発生した塩素ガスにより、急性呼吸不全を発症した被災者は、漂白剤を使用し、精肉作業室の床の端の壁際の黒ずみの除去を始めた。この時、別の労働者が清掃のため、業務用弱酸性洗剤を数倍程度に希釈した洗浄液を精肉作業室の床に撒いていたが、被災者はそのことを知らなかった。また、当該労働者はその場におらず、そのことを被災者に伝えていなかった。被災者は、次亜塩素酸ナトリウム、界面活性剤、アルカリ剤を成分とする家庭用除菌・漂白・除臭剤を、原液のまま全量を精肉作業室の壁際の床の端全周に撒き、20分ほど放置した後、デッキブラシで床をこすり始めた。こすり始めてほどなく、被災者は、目にピリピリという痛みを感じるようになった。次いで喘息の発作のように呼吸が荒くなり、息苦しい症状が出てきたため、病院を受診したところ「塩素ガス中毒、急性呼吸不全」と診断された。,0,1,0,0
換気扇を作動させずに炭の「火付け作業」を行っていた被災者は、めまい及び嘔吐のため搬送され、一酸化炭素中毒と診断された被災者は、厨房内の炭焼き台で使用する木炭に火を付けるため、ガスコンロ上に火起こし器を載せ、その中に消し炭（前日使用し、閉店時に消した炭）を入れ、ガスコンロに着火した。この時、換気扇は作動させていなかった。その後、被災者は消し炭が着火するまでの間、厨房内の冷蔵庫の下付近の床を掃除していたところ、めまい、嘔吐のためそのまま作業を続けることが困難になったため、救急を要請し、搬送先の病院で一酸化炭素中毒と診断された。,0,1,0,0
加温用ヒーターで洗浄槽が空焚きの状態となり、沈殿油、有機溶剤等が温められ、発生した蒸気を吸引し、急性薬物中毒を発症した被災者は、汎用モーターの端子キャップ等外装部品の油等の汚れを塗装前に自動洗浄し、下地処理を経て塗装した後に乾燥させる工程において、自動洗浄機及び乾燥室がユニットとなった設備の外で、当該部品をユニットへ自動搬送するための鉄製のレールに取り付けられたハンガーに掛ける作業、及び塗装工程が完了した当該部品を、ハンガーから外して専用籠に入れる作業を行っていた。被災日の夕方、ハンガー掛け作業を行っていた被災者は、ゴムが焦げるような臭いを感じ、煙草のような薄い煙の筋が自動洗浄設備の部品供給口から作業位置に流れていることに気づいた。その後、被災者は、当初の頭痛、息苦しさに加えて、めまい、倦怠感（脱力感）、手足のしびれ、悪寒、及び強い吐き気等を覚え、トイレで嘔吐した後、所定の終業時刻まで作業場を離れて休息し、帰宅した。帰宅後も気分が優れなかった被災者は、受診先の病院で、有機溶剤吸引による急性薬物中毒と診断された。,0,1,0,0
窓を閉め切った状態で、内燃機関を有するコンクリートカッターを用いて床面のコンクリートを切断中、一酸化炭素中毒を発症した被災日当日、災害発生現場である工場建物内部では、基礎の打ち直し工事が行われていた。当該工事では、工場の床面のコンクリートの一部をコンクリートカッターで切断した後、ドラグショベルで掘削し、新たにコンクリートを打設する作業が行われることになっていた。作業中、コンクリートカッターを用いて工場の床面のコンクリートを切断していた作業員が顔面蒼白になり、寒気を訴えた。また、当該工場建物内にて金属材料の加工等の作業を行っていた別の労働者2名も徐々に具合が悪くなり、立ち上がることができない状態となった。3名は、直ちに救急搬送されたが、搬送先病院にて一酸化炭素中毒と診断された。尚、当該工場建物内に換気施設はなかった。また、災害発生時、工場内に換気装置は持ち込まれていなかった。,0,2,1,0
次亜塩素酸ナトリウムのタンクに、硫酸アルミニウムを誤注入し、発生した塩素ガスを吸入した労働者が、塩素ガス中毒を発症した被災現場であるし尿処理施設に、運輸会社の労働者（タンクローリーの運転者）は、汚水の凝集剤として使用する硫酸アルミニウムを配送した。各配管の受け口には、物質名を記載した札が掲げられているが、労働者は、物質名を記載した札を確認することなく、次亜塩素酸ナトリウムのタンクに通じる配管の受け口に、運んできた硫酸アルミニウムの注入ホースを誤って接続し、注入を開始した。硫酸アルミニウムの注入開始後、運輸会社の労働者は注入状況の確認のため建屋内に入ったところ、タンク内の次亜塩素酸ナトリウムと注入された硫酸アルミニウムが混ざり合って発生した塩素ガスにより、息ができず、目も開けられない状態であったので、直ちに硫酸アルミニウムの注入を停止した。尚、次亜塩素酸ナトリウムのタンクは、タンク上部のねじ込み式の蓋が外れており、ここから塩素ガスが漏出した。一方、建屋内には3名のし尿処理施設職員が就業しており、各々の作業場所にて、発生した塩素ガスを吸入し、搬送先の病院で塩素ガス中毒と診断された。また、運輸会社の労働者も硫酸アルミニウムの注入停止後、建屋内にいた被災者を救出するため建屋内に戻り、その際に吸入した塩素ガスにより、搬送先の病院で塩素ガス中毒と診断された。,0,4,0,0
フッ化水素が、配管の腐食部分から漏出し、水蒸気と反応し生成したエアロゾルにばく露した被災者が、フッ化水素中毒を発症した製造されたフッ化水素の充填を受けるため、コンテナ車の積込作業員が供給開始スイッチを操作した。この操作によりポンプが起動し、フッ化水素の供給タンクから循環配管を通じ、コンテナタンクにフッ化水素の充填が開始された。充填開始直後、循環配管の一部から白い霧状のものが漏出していることに積込作業員が気づき、スイッチを操作してポンプを停止した。しかし、当該箇所の表面から内部にかけて腐食が生じていたため、配管内部からフッ化水素が液体のまま漏出し、一部が空気中の水蒸気と反応してフッ化水素のエアロゾル（微粒子）となって拡散し、風下で（フッ化水素の充填とは別の）作業を行っていた複数の被災者に到達した。このため、複数の被災者は頭痛、のどの痛み等を訴え、救急搬送先の病院でフッ化水素ガス中毒と診断された。,0,4,0,0
冷凍食品の製造ラインにおいて、水産物をフリーザーの投入口に並べる作業中に、気分が悪くなり、一酸化炭素中毒と診断された被災者は、水産物の冷凍食品製造ラインのフリーザーの脇に立ち、粉まぶし機で粉が付けられ、フライヤーで揚げられ、更にタレ機でタレが付けられた後の水産物を、フリーザーの投入口にまんべんなく並べる作業を行っていた。ほどなく被災者は気分が悪くなったため、横になって休憩していたが、体調に回復がみられなかったため、救急を要請し、搬送先の病院で一酸化炭素中毒と診断された。,0,1,0,0
鶏舎内を暖房して作業中、一酸化炭素中毒となり入院本災害は、養鶏場の鶏舎内で、ヒヨコの受入れ準備作業中に発生した。鶏舎の室温を30度に温めるために、前日より畜舎用ガスストーブ15台を点火し、鶏舎入口とハネ上げ戸を閉めるなどして室内を暖めた後、密閉空間となった鶏舎内で被災者Ａ等3名は、1時間強ヒヨコの受入れ準備作業をした。他の2名は本件鶏舎に数度出入しており、少し眩暈がしたが調子が良くなり、鶏舎に戻って作業を行ったが、Ａは大声で助けを呼んだ後に倒れた。その後被災者Ａは救出されたが意識を失くしているようだった。Ａは、3日間入院加療後に回復し、退院した。,0,1,0,0
床面を殺菌消毒した室内で作業中、塩素中毒となり入院本災害はボイル加熱室内で作業中に発生した。ボイル加熱室で次亜塩素酸ナトリウムと点滴用酢酸を使用して次亜塩素酸水を作り、床に散布し始めたところ、異臭が酷くなったために中止した。その後被災者Ａは、ボイル作業に使用する台車を移動させようと、次亜塩素酸水で殺菌消毒したコンベアーエリアに近寄った際、気分が悪くなったため帰宅しようとしたが、途中で動けなくなり、同僚に発見されて救急搬送されたもの。Ａは、5日間入院加療後に回復し、退院した。,0,1,0,0
ビル解体工事にて溶断された配管の運搬作業中、亜鉛中毒となり入院本災害は、ビル解体工事にて溶断された配管を運搬する作業中に発生した。ビル解体工事において設置されていた空気設備機器の配管を、同僚がガス溶接機を使用して溶断し、被災者Ａは溶断した配管を運び出す作業をしていた。Ａは体のだるさを感じながら作業に従事し、作業終了後に帰宅したが、帰宅後に発熱や吐き気、関節痛の症状が出たため、病院で受診したところ亜鉛中毒の疑いがあり、1日間入院加療後に回復し、退院した。,0,1,0,0
混入する試薬を誤ってリン酸１ナトリウムを入れたため、アジ化水素が発生し、中毒本災害は、試薬用緩衝液の調整作業中に発生した。調整作業は、アジ化ナトリウム、トリスアミノメタン、塩酸を用いて行う。被災者Ｂは、調合する試薬としてトリスアミノメタンを入れるべきところ、誤ってリン酸１ナトリウムを容器に入れてしまった。この時被災者Ａは付近で別の実験を、被災者Ｃは、流しで実験器具を洗浄していた。Ｂは、その後次の測定器の場所まで容器を持っていったところ、異臭が発生したため、Ｂは近くにいたＡを呼び、ガスを排気し、液は大量の水で薄めて流しに流した。Ａ、Ｂ、Ｃ共に動悸等の不調を訴え、病院で検査を受けて帰宅した。,0,0,3,0
トイレの洗浄中、洗剤を別の洗剤の入っている容器に入れ、塩素が発生し、中毒本災害は、被災者Ａがトイレの洗浄作業中に発生したものである。Ａは、トイレ清掃作業の際、洗浄コーナーの棚に置かれていた容器内のトイレ清掃用洗剤が少なかったため、洗浄コーナーの棚に置かれていたＡの使用しているバケツ（清掃セット）内にあった、同一ラベルが貼付された外見が同一の内容量の多い別の容器に移し替えた。その際多量の泡と強い臭気が発生したため、直ちに内容物を流しに捨て、窓を開けて換気を行った。臭気が収まったためＡはトイレ清掃を実施していたところ、胸が苦しくなりうずくまっていたところを同僚が発見し、病院で受診した結果塩素ガス中毒と診断され、2日間入院した。,0,1,0,0
タンクローリー積載の化学物質をタンクに誤注入し、塩素ガスが発生本災害は、タンクローリーで運んできた硫酸アルミニウムをし尿処理場のタンクに注入する作業において発生した。被災者Ａは、3箇所あるタンクの受け口にそれぞれ物質名が記載された札が掲げられていたにもかかわらず、真ん中の受け口に接続するものと思い込み、確認しないまま次亜塩素酸ナトリウムのタンクに通じる配管の受け口に接続した。その後硫酸アルミニウムを注入した結果、塩素ガスが発生し、処理棟内にいた作業員3人が塩素ガスを吸引し、助けようとしたＡもガスを吸引して塩素ガス中毒となった。,0,4,0,0
箱詰め作業前に実施した洗浄・殺菌作業の次亜塩素酸ナトリウムで、中毒本災害は、フルーツ加工場のクリーンルームで、フルーツのカット、カップ詰め及び箱詰め等の作業を行っていたところ、作業開始後約1時間後に吐き気等の症状を訴えたものである。作業開始の約3時間前に密閉された当該クリーンルームにおいて次亜塩素酸ナトリウムの希釈液を噴霧し、機械等の洗浄・滅菌作業を行っていた。この作業は月1、2回作業台、スライサー等の機械について実施しているものだったため、塩素臭が通常よりもきつい感じがしたものの作業を継続したが、6名のうちの1名が徐々に気分が悪くなり、ついには吐き気を我慢できなくなり、かつ息を吐けるが吸えない状況となり休憩するも改善しないため、自ら119番通報した。また別の1名はその後胸が痛いと訴えて病院に搬送された。,0,1,1,0
ＬＣＧの不純物除去装置の洗浄廃水を回収する際に、一酸化炭素中毒で死亡本災害は、石油精製の際に副生されるLCG（一酸化炭素含有率24.5%のローカロリーガス）に含まれる不純物除去装置を洗浄する際に発生する、排水の回収作業中に生じた。不純物除去装置はトップデミスターという金網状の物で、LCGの不純物を除去しているが、徐々に目詰まりしてくる。このため1ヶ月に1～2度、定期的に洗浄して目詰まりを解消しているが、この時に発生する排水は水槽に順次溜まっていく。排水が水槽の70％になると溜まった排水を水位10％になるまで排出し、常時水が張られることで水抜き口の言わば蓋となり、LCGが抜き口から流出することを防止している。上記洗浄作業、水槽から排水する作業、コントロールルームで状況確認作業、ダンパー車で排水回収作業等に分かれており数人で実施していたところ、勘違いや確認不十分により、水槽から水が全部抜けてしまい、LCGが接続されたパイプからダンパー車に流出したため、ダンパー車上の点検口付近に居た作業者が吸引して死亡した。,1,0,0,0
屋内での鉛作業に長期間従事し、鉛中毒本災害は、溶解工場で、種板と呼ばれる鉛電極の製造業務に就いていたが、炉に廃バッテリーの電極を入れる作業、次いでアノードと呼ばれる鉛電極の製造業務に順次従事していたところ発生した。被災者Ａは、入社後溶解工場で種版製造業務に従事し、機械により銅板に巻きつけられた鉛の板を手で移し替える作業をしていたが、約9ヶ月後精錬部に異動して旧溶解工場で立方炉へ廃バッテリーの電極を入れたり溶融を監視したりする業務を行っていた。さらにその4ヶ月後鋳造部に異動し、精錬部で溶融された鉛からアノードを取り出す作業を3ヶ月ほど行っていたところ、腰、膝、胃の痛みがひどくなり、鉛中毒の診断を受けた。,0,1,0,0
野菜洗浄室内で清掃作業の際、塩素ガスが発生本災害は、野菜洗浄室内で清掃作業の際、塩素ガスが発生したものである。被災者Ａは、野菜洗浄室内で月1回の洗浄作業を開始した。チーフが野菜洗浄室内の殺菌水生成装置で使用している次亜塩素酸ナトリウムをバケツに小分けして作業員に渡し、洗浄室の壁、機器等についたカビを除去した。清掃作業終了後、作業員の1名が余った次亜塩素酸ナトリウムをバケツに戻し、バケツから液体を間違って隣の塩酸の容器に入れたため塩素ガスが発生した。チーフは作業員全員を室外に退避させ、ガスが噴出している容器の液体を排水口に捨て、水道水を大量に流した。その時作業員の中で気分が悪くなったものはいなかったが、Ａは帰宅後に気分が悪くなり、救急搬送された。,0,1,0,0
焼肉店で客待ちの間に炭火による一酸化炭素が発生、中毒本災害は、焼肉店において客席で使用する炭を事前に火を起こした状態で、店舗内の専用の壷に入れて保管し、客待ちの状態の間に発生したものである。店長の被災者Ａは、午後4時半頃出勤し、いつも通りに火起こし壷に満杯の炭を入れ、火を起こして蓋をした。店員の被災者Ｂは出勤したが一人の客もなく手待ち状態であった。午後9時頃Ｂが、頭がクラクラするとの体調不良をＡに訴えたが、Ａは自覚する不調がなかったため何も措置をとらなかった。9時半頃Ｂが店内カウンターでうつ伏せになり意識を失い、Ａもカウンター脇の床に倒れ込むように意識を失った。10時ごろ、西隣の飲食店の客が共用トイレに行った際に出入口付近から店内を覗いたところ、2名が倒れているのを発見し、119番通報した。店内には出入口や窓、換気扇等があったが、エアコンを運転していたため、全て締め切って換気扇も運転していなかった。テーブル席に排煙装置があるが、客がいなかったため運転していなかった。,0,2,0,0
塩酸タンクの上部天板が経年劣化し、作業員が転落死亡本災害は、塩酸が入ったタンクの上部の天板上を移動していた際に発生したものである。屋外に設置してある塩酸入タンクにつき、現状の架空式タンクを地震対策として地上付近に移設する工事で、切り回し配管の敷設作業の際、被災者Ａは切断する茶色配管の切断位置を確認するよう指示を受け、茶色配管が接続している103タンクの東側ハシゴを使って同タンク天板部に登った。天板部にはマンホールがあり、茶色配管があるところまで天板上を歩いた時、天板が破れてタンク内に墜落した。この様子を近くの同僚の被災者Ｂが目撃し、天板部のマンホールの蓋に乗り、破孔部から救出しようとしたが、乗っていたマンホールの周囲の天板が破れ、Ｂもマンホールとともにタンク内に墜落した。タンク内の内容物はすぐには抜けず、救急隊が塩酸を希釈しながら内容物を排出し、事故発生から2時間半後に2名をタンクから救出したがすでに死亡していた。,2,0,0,0
ホルムアルデヒト漏洩防止の目張りをはがして入室。清掃作業を実施し、暴露本災害は、ホルマリン燻蒸を実施した部屋に隣接する更衣室のホルムアルデヒド漏洩防止の目張りをはがして入室・清掃作業を実施した際に発生したものである。前日18時頃から過マンガン酸カリウムが入ったビーカーの内にホルムアルデヒド液を投入し、充填室１、充填室２、滅菌室、前室の順にそれぞれ配置して燻蒸作業を実施した。翌日8時頃ホルマリン燻蒸エリア内のダンパーを開き、排気を開始し、労働者に立ち入りを禁止することを通知した。10時頃、隣接する部屋への入室は可能と考えた労働者が、目張りテープをはがして入室し清掃作業を行った。10時半頃、ホルムアルデヒドの排気を促進するため、燻蒸エリア内を陽圧に保つための給・排気装置を操作した。このため同エリアに滞留していたホルムアルデヒドが拡散した。災害発生時に労働者が40名、業者17名がいたが、このうちの19名がのどの異常を訴えて医師の診察を受けた。,0,2,0,0
原水ピット内にアニリンを含む汚泥が流入し中毒本災害は、有機顔料の製造工場で、工程上発生する汚水、雨水等を原水ピットにためているが、詰まり具合を見て作業員がバケツで汚泥を外に搬出した際に発生したものである。10時50分頃汚泥が溜まっているのが確認されたため、被災者Ａを含む3名で汚泥の搬出作業を実施した。Ａは1階原水ピット内で、バケツで汚泥をすくい原水ピット外にいる2名に渡し、2名はスラッジ箱に入れる作業を行った。ピット内の換気は工業用扇風機を使用し、開口部の上部に設置した。Ａは途中休憩を取りながら作業をしていたが、並行して14時40分頃に2階では、アニリン計量槽からアニリンを取り出してバケツに入れ、計量器で測定する作業が行われ、その作業後床にこぼれたアニリンを水洗いする作業が行われた。この水洗い時の排水は、被災者が作業している1階原水ピットに流入した。15時15分頃、Ａは息苦しさを感じたため、呼吸を整えるためにピットのタラップを上がり、マンホールから頭部を出し、数回深呼吸をしていたところ、意識が薄れて原水ピット内に転落したが、その後同僚により救出されて救急搬送された。,0,1,0,0
塗装ブースにて長期間塗装作業に従事して、有機溶剤の吸引による肺炎を発症本災害は、小型移動式クレーン部品の下地塗装作業に長期間従事した際に発生したものである。被災者Ａは、元方の本工場内の塗装ブースで移動式クレーン部品の下地塗料の吹付け塗装及び台車による部品搬送業務を行っており、まず塗装ブース内で塗料の調合を行い、次に台車に乗せて塗装ブース近くに置かれている部品の塗装しない部分にマスキングを行う。その後台車ごと部品を塗装ブース内に移動し、塗装作業を開始する。塗装作業はブースの最奥部に設置されている局所排気装置を稼動させ、呼吸用保護具を着用してスプレーガンで塗料吹付けを行い、塗装終了後に部品を台車に乗せたまま次工程に移る。塗料はいずれも第2種有機溶剤に該当するものである。以上の業務をＡは、約4年間行っており、半年毎に受診している有機溶剤等健康診断の結果から、事業者がＡに対して病院で受診するよう指示し、間質性肺炎との診断を受けた。,0,1,0,0
化学教室のシンクの清掃中に発生した有機溶剤中毒本災害は、中学校の化学教室の清掃作業においてシンク（流し台）を清掃する作業において発生した。作業の2日前に授業で使用した化学物質（ノルマルヘキサン、シクロヘキセン、臭素）を少量（100ml未満）シンクに廃棄していた。被災者Ａは、化学教室に入室する際に普段より若干強めの薬品臭を感じたが、換気扇が稼動しており、また、清掃時には窓を開閉しないルールであったことから、窓を開けずに作業を行った。Ａは入室5分後に目に刺激を覚えた後に目が痛くなり、次いで腹痛を覚えた。Ａにつづいて被災者Ｂが入室し、Ａの後方で作業を行っていたが、手足のしびれ、吐き気を自覚した。Ａ、Ｂは化学教室の外に自力で退避した。Ａ、Ｂともに有機溶剤中毒と診断されたが、翌日退院した。,0,0,2,0
有機溶剤を使用する作業に従事していた作業者に発生した肝機能障害本災害は、プリンタードラム用素材の研究開発業務に従事していた作業者において発生した。被災者Ａは、工場でドラム製造業務としてテトラヒドロフランを使用する有機溶剤業務に約16年間従事していたが、その間の有機溶剤特殊健康診断の結果では所見は認められなかった。その後、本社で主にクロロホルムを使用する業務を局所排気装置が設置されていない場所で行ったところ、有機溶剤特殊健康診断の結果で肝機能の異常な数値が認められた。肝臓の専門医を受診したところ、肝機能検査（血液検査）で異常が認められた。,0,0,1,0
化学工場の貯蔵タンクののぞき窓が破裂本災害は、化学工場の真空蒸留設備で2‐イソシアナトエチルメタクリートを蒸留した後、蒸留回収されなかった残渣をタンクから抜き取るための準備を行っていたところ、タンクののぞき窓が破裂したものである。災害発生の約3時間前に、温度約120℃の蒸気を残渣タンク外部のジャケットに通して20分程度残渣を加熱したことにより、残渣が重合反応を起こして反応ガス（二酸化炭素）が発生し、タンク内部の圧力が上昇してのぞき窓のガラスが圧力に耐えられず、破裂したものと推定される。のぞき窓のガラス片、タンク内部の残渣が飛散したため、1名が左手を負傷し、一緒に作業していた1名と救助に駆けつけた5名が発生した白煙により、目、のど等に異常を訴えた。,0,1,6,0
濃硫酸タンクの配管取付部から濃硫酸が噴き出す本災害は、製紙工場において濃硫酸タンク（40m3）のポンプの交換作業中にタンクの配管取付部に亀裂が入り濃硫酸が吹き出し、作業者2名が濃硫酸を浴びたものである。濃硫酸タンクに接続されたポンプが故障したため、予備ポンプに交換する作業を構内下請会社の4名で行った。予備ポンプをクレーンでタンクの防液堤内の台座に仮固定し、配管の接続部のフランジ間にパッキングを入れて固定することとした。Ａがフランジ間にパッキングを入れるための隙間を開けるためにドライバーを差し込もうとしたが入らないので、配管を右足で踏んで隙間を開けようとしたところ、配管が取付部付近から折れ濃硫酸が吹き出し、Ａと一緒に作業をしていたＢが上半身に濃硫酸を浴びた。Ａ、Ｂは直ちにタンクの防液堤（高さ110m）を乗り越え、近くにあったホースで水を掛け続けたＡ、Ｂともに「顔面化学熱傷」と診断され、Ｂは防液堤を乗り越えて、飛び降りた際に右足を骨折したため入院治療を行った。,0,1,1,0
発電所の消石灰ホッパー建屋でホッパーから消石灰が噴き出す本災害は、発電所の消石灰ホッパーの建屋内部で発生した。消石灰を供給するサービスホッパーのモーターの定期点検を実施後、試運転を行ったところ、消石灰を計量する計量フィーダに不具合があり、不具合を調査するために点検口を開け、点検口から消石灰を手で掻き出していたところ、一気に点検口から消石灰が噴出した。建屋内にいた作業員8名中7名が目や喉に異常を感じ、病院に搬送された。,0,0,7,0
濃硫酸を船積みする準備作業中にバブルの閉め忘れにより濃硫酸が漏えい本災害は、タンクに一時貯蔵していた濃硫酸を外国船に積む作業の準備中に発生したものである。当該事業場では近隣の精錬所で製造された濃硫酸をタンクに一時貯蔵し、船積みする作業を行っている。タンクに一時貯蔵していた濃硫酸を「払出ライン」を通してポンプヤードに入れ、ポンプヤードのポンプにより濃硫酸を「船積みライン」に送り、船積みするが、ポンプヤードからタンクに戻る「戻りライン」のバルブを閉め忘れたため、別のタンクへ逆流し、同タンクの上部から濃硫酸が漏えいしたものである。漏えいした濃硫酸は防酸堤（高さ1.8m）の内側にとどまり、外部への被害や人的被害はなかった。,0,0,0,0
腐食性液体が配管から漏えいし、付近を通行していた労働者が被液本災害は、製紙工場のパルプ製造工程において、木材チップの蒸解に使用する水酸化ナトリウム等を含有する溶液を回収・再利用するラインで、溶液及び石灰の投入を行う配管が石灰により詰まり、当該配管の点検口より溶液及び石灰が漏えいしたものである。漏えいした溶液は、強風によりミスト状に広く拡散し、付近を通行した製紙会社Ａおよび構内下請会社Ｂの労働者計24名が顔や目に当該溶液を浴びて被災した。,0,0,4,0
漏れたキシレンを拭き取る作業を行い、急性有機溶剤中毒になる本災害は、大学病院において朝出勤したときに再生溶剤貯留タンクの蛇口からキシレンが漏れているのを発見し、床に漏れていたキシレンを拭き取る作業を行ったところ、その後頭痛・吐き気の症状が出たものである。臨床検査技師である被災者が午前7時前に出勤したところ、薬液再生保管室の有機溶剤再生装置の付属品である再生溶剤貯留タンクの蛇口からキシレンが漏れており、タンクの下の床一帯が濡れていた。上司に電話連絡し、清掃しておくようにとの指示を受けたので、午前7時頃から約30分間、床を紙タオルで拭き取る作業を行ったところ、頭痛・吐き気の症状に見舞われたものである。作業は1人で行い、キシレンを拭き取った紙タオルは適宜ビニール袋に詰めた。また、被災場所である薬液再生保管室には局所排気装置が設置されており、常時稼働していた。,0,2,0,0
自動洗浄・乾燥工程でハンガー掛け作業を行い急性薬物中毒になる本災害は、汎用モーターの部品製造及び組立工場において、汎用モーターの端子キャップ等の油等の汚れを塗装工程の前の自動洗浄及び乾燥する工程で発生したものである。被災者は自動洗浄設備の外で、部品を当該設備に自動搬送する鉄製のレールに取り付けられたハンガーに掛ける作業（ハンガー掛け作業）、及び洗浄工程が完了した部品をハンガーから外して専用籠に入れる作業（取り込み作業）を行っており、有機溶剤等を用いて作業を行うことはなかった。被災者は午後4時頃、ハンガー掛け作業中にタバコのような薄い煙の筋が自動洗浄設備の部品供給口から東へ2mの取り込み作業位置に流れていることに気づき、ハンガー掛け作業位置を離れ、取り込み作業位置に移動して取り込み作業を行ったが、取り込み作業位置にも上記の煙が流れてきた。被災者は当初の頭痛、息苦しさに加えて、めまい、けん怠感（脱力感）、手足のしびれ、悪寒、強い吐き気を覚え、トイレで嘔吐したので、終業時間の午後5時まで休息し、退社した。翌日病院で吸入による急性薬害中毒の疑いがあると診断され、4日間休業した。災害発生時、有機溶剤等を洗浄装置内の洗浄漕（浸漬漕）に自動供給するためのポンプのスイッチが切られており、ヒーターが取り付けられた蒸気漕が空焚きの状態であった。そのため、蒸気層内に沈殿していた油等及び有機溶剤等が加熱され有機溶剤等の蒸気が発生し、洗浄装置から部品等の供給口を通じて作業位置に蒸気が流出したものである。,0,1,0,0
